"","FIPS","E.Hesitant","E.Hesitant/Unsure","E.V.Hesitant","Hispanic","Native","Asian","Black","Hawaiian.Pacific","White","State","Pov","Unemp","Income","NoHSDP","Age65","Age17","Disab","SNGPNT","MINRTY","LIMENG","MUnit","Mobile","Crowd","NoVeh","GroupQ","RUCC","R.Years","D.Years","R.Cycles","D.Cycles","2020"
"2842",48349,0.1248,0.188,0.085,0.2726,0.0025,0.0068,0.122,0.0134,0.5605,"TX",18.2,8,23422,21.7,16.6,26.3,16.9,11.2,43.3,6.7,3.2,17.2,4.4,6.9,1.9,4,21,0,6,0,"REPUBLICAN"
"2843",50027,0.0383,0.0864,0.0207,0.0168,0.0016,0.0087,0.0071,4e-04,0.9465,"VT",10,4.1,35152,6.8,22,18.5,16.2,7.2,5.3,0.3,3.9,7,1.7,4.9,1.7,7,0,21,0,6,"DEMOCRAT"
"2844",51019,0.0609,0.1191,0.0417,0.0219,4e-04,0.0115,0.0687,1e-04,0.8771,"VA",9.1,4,31796,10.2,20.4,20.2,14.1,5.4,12.1,0.5,3.1,15.1,1.2,3.4,0.6,2,21,0,6,0,"REPUBLICAN"
"2845",48499,0.1285,0.1874,0.0874,0.1,0.0073,0.0064,0.0492,8e-04,0.8246,"TX",14.2,6.2,27841,15.2,26.9,19.4,21.2,7.8,17.2,1.5,1.2,16,2.3,3.9,3.5,6,21,0,6,0,"REPUBLICAN"
"2846",48393,0.1241,0.1883,0.0824,0.1329,0,0,0,0,0.8385,"TX",12.2,1.3,31632,9,22.6,31.3,14,8.7,18,0,0,7.5,0,3.5,0,9,21,0,6,0,"REPUBLICAN"
"2847",48451,0.1078,0.1675,0.0704,0.3989,0.002,0.012,0.0399,7e-04,0.5327,"TX",13.5,4,28444,14.3,14.9,23.7,13.9,8.6,46.2,2.3,13.7,6.5,2.5,6.1,5.2,3,21,0,6,0,"REPUBLICAN"
"2848",50003,0.0414,0.093,0.0223,0.0201,0.0017,0.0101,0.0055,0.0026,0.9412,"VT",11.3,4.3,31896,8.1,22,19.3,17.6,9.5,5.6,0.1,3.9,6,1.1,8.6,4.1,6,0,21,0,6,"DEMOCRAT"
"2849",51025,0.0714,0.1474,0.0497,0.0224,0,0.0051,0.5415,0,0.4074,"VA",21.4,7.1,20657,21,20.2,16.9,20.1,11.5,59.3,0.5,1.1,24.2,0.4,9.8,13.5,6,0,21,0,6,"DEMOCRAT"
"2850",49021,0.1175,0.1595,0.0726,0.0871,0.0198,0.0079,0.0053,0.0013,0.8585,"UT",19.6,5.1,20861,7.2,12.2,29.1,10.8,7.2,14,1.2,10.9,6,3.2,4.1,1.2,4,21,0,6,0,"REPUBLICAN"
"2851",51009,0.0609,0.1191,0.0417,0.0241,0.0067,0.0051,0.1791,6e-04,0.7469,"VA",13.9,6.1,24343,14.8,20,19.8,14.8,6.9,24.9,0.6,0.6,11.7,1.9,5.4,3.5,2,21,0,6,0,"REPUBLICAN"
"2852",48477,0.1225,0.1864,0.0827,0.1606,0.0025,0.0166,0.1639,0.0011,0.6401,"TX",13.9,6,29604,14.2,20.8,22.2,15.4,6.5,35.7,2.8,4.2,14.1,3,5.2,6.7,6,21,0,6,0,"REPUBLICAN"
"2853",48357,0.1241,0.1883,0.0824,0.5418,0.0032,0.0023,9e-04,0,0.4311,"TX",12.2,5.5,24260,24.7,10,31.6,10.4,6.2,56.4,11.3,5.2,11.9,6.7,2.3,0.6,7,21,0,6,0,"REPUBLICAN"
"2854",48491,0.0946,0.1402,0.061,0.2445,0.0017,0.0679,0.0613,7e-04,0.5938,"TX",6.7,4.6,35825,6.8,11.5,26.4,9.7,8.4,39.9,3,14,2.5,2.4,2.5,0.8,1,15,6,5,1,"DEMOCRAT"
"2855",50013,0.0387,0.0878,0.0208,0.0199,0.0053,0.0051,0.0083,0,0.9281,"VT",7.6,4.7,40464,5.7,19.4,17.7,10.5,5.5,7.1,0.2,0.5,12.4,0.4,3,0,3,0,21,0,6,"DEMOCRAT"
"2856",48457,0.1428,0.2169,0.0983,0.077,0.0011,0.0033,0.1064,0,0.7902,"TX",14.9,9.8,20439,15.6,21.4,19,25.2,5.9,20.7,1.3,1.2,24.7,5.4,6.7,12.6,6,21,0,6,0,"REPUBLICAN"
"2857",48505,0.1146,0.1867,0.0742,0.9439,0,0.0078,0,0,0.046,"TX",39.5,11,17228,40,13.9,33.6,17.3,17.1,95.7,24.4,0.6,34.2,18.1,7.9,0.2,6,6,15,1,5,"REPUBLICAN"
"2858",51049,0.0714,0.1474,0.0497,0.0094,0.0013,0.0124,0.2998,0,0.6334,"VA",19.4,7,25177,19,21.2,20.2,17.8,8.6,36.7,0.2,0.2,18.8,1.1,8.7,0.4,8,21,0,6,0,"REPUBLICAN"
"2859",51037,0.0714,0.1474,0.0497,0.0216,5e-04,0.004,0.28,0,0.6787,"VA",24.1,5.8,20585,16.1,21.5,21.5,21,8.2,32.3,0.1,1.6,20.9,0.1,9.1,1.3,8,21,0,6,0,"REPUBLICAN"
"2860",48401,0.1282,0.1918,0.0871,0.1682,0.0013,0.0052,0.1677,6e-04,0.6375,"TX",12.8,6.2,24842,19.9,16.1,22.9,16.2,9.1,36,3.5,1.4,20.8,2.8,4.8,9.1,3,21,0,6,0,"REPUBLICAN"
"2861",50019,0.0417,0.0939,0.0224,0.0151,0.0044,0.0029,0.0056,3e-04,0.9507,"VT",14,4.5,26657,12.4,21.7,19.6,16.5,9.5,4.7,0.4,1.6,10.3,1.4,8.2,3.2,7,1,20,1,5,"DEMOCRAT"
"2862",48507,0.107,0.1724,0.0705,0.9389,0,2e-04,0.0033,0,0.0508,"TX",34.8,8.4,13350,38,13.7,29.5,23.3,16.1,95,8,1.7,22.8,5.6,14.4,1.6,7,0,21,0,6,"DEMOCRAT"
"2863",49033,0.1037,0.1417,0.0638,0.1072,0,0,0,0,0.8928,"UT",15.9,0,21465,1.4,18.7,36.3,10.9,5.5,13.5,0.3,1.3,19.8,2.4,0.5,0.3,8,21,0,6,0,"REPUBLICAN"
"2864",51199,0.0481,0.0973,0.0328,0.0643,0.0021,0.0552,0.1285,0.0023,0.7071,"VA",4.7,6,39071,5.6,15.3,24.1,11.9,9,28.6,1.6,9.3,1.5,1.3,2.2,1.9,1,15,6,5,1,"DEMOCRAT"
"2865",53061,0.0706,0.1096,0.0515,0.102,0.0078,0.107,0.0294,0.0051,0.6957,"WA",8.1,4.6,37671,7.8,12.7,22.9,11.6,7.8,29.7,3.5,14.7,4.8,3.1,4.9,1.4,1,0,21,0,6,"DEMOCRAT"
"2866",51051,0.0804,0.1596,0.0556,0.0091,5e-04,0.0012,0.0057,0,0.9759,"VA",24.3,5.6,22924,24.5,20.7,19.8,25.6,7.1,2.3,0,3,31.8,0.6,10.9,3,9,18,3,4,2,"REPUBLICAN"
"2867",51063,0.0634,0.1316,0.0432,0.0294,0.0046,0.0013,0.0153,0,0.9322,"VA",11.4,2.4,26134,14.5,21.7,20,13.6,5.1,6.6,0.6,0.9,18.8,0.8,4,0.6,3,21,0,6,0,"REPUBLICAN"
"2868",51073,0.0613,0.1235,0.0424,0.0357,3e-04,0.0074,0.0881,0,0.8486,"VA",8.5,2.9,33295,10.9,18.3,20.1,16.8,5.6,15.1,0.1,1.4,9.9,0.8,4.1,0.7,1,21,0,6,0,"REPUBLICAN"
"2869",51171,0.0676,0.1347,0.0463,0.0722,0.0013,0.0094,0.0178,0,0.8761,"VA",10.8,4.9,28064,13.1,21,21.3,14.7,7.7,12,2,6.1,4.2,1.6,6.2,0.9,6,21,0,6,0,"REPUBLICAN"
"2870",53069,0.0833,0.133,0.0606,0.0689,0.0073,0.0185,0.0127,2e-04,0.8674,"WA",7.8,5.3,29452,8.8,33.2,16.7,23.6,3.2,12.8,0.5,1.5,14.6,1.6,1.2,1.3,8,18,3,5,1,"REPUBLICAN"
"2871",51141,0.0672,0.1388,0.0461,0.0305,6e-04,0.0041,0.0592,0,0.8971,"VA",18.7,5.7,23016,20.6,25.4,17.7,18,7.1,10.3,0.8,1,27,2.4,4.6,1.9,8,21,0,6,0,"REPUBLICAN"
"2872",51149,0.0682,0.1444,0.0469,0.0812,0.0061,0.0145,0.3101,0.0041,0.5487,"VA",9.3,7.4,28873,10,13,21.6,14.2,7.7,44.8,0.4,4.5,5.7,1.1,4.6,10.3,1,15,6,5,1,"DEMOCRAT"
"2873",51173,0.0717,0.1436,0.0495,0.0199,0.0035,0.0069,0.021,0.0015,0.9413,"VA",19.2,5.8,22297,16.9,20.9,19.6,24.4,8.8,5.8,0.3,3.2,19.3,1.7,9.3,2.4,7,21,0,6,0,"REPUBLICAN"
"2874",53019,0.0894,0.1416,0.0654,0.0474,0.1247,0.0065,0.0013,0.0026,0.7321,"WA",18.8,7.7,23640,13.9,24.2,17.9,25.6,8.1,26.6,1,1.1,17.5,5,5.3,2.7,9,21,0,6,0,"REPUBLICAN"
"2875",51165,0.0637,0.1317,0.0441,0.0693,0.0029,0.007,0.0233,7e-04,0.8868,"VA",9.5,3.7,30138,16.5,18.5,22.3,12.8,6.7,10.9,1.9,2.3,9.8,1.8,6,2.2,3,21,0,6,0,"REPUBLICAN"
"2876",53067,0.0755,0.1187,0.0545,0.0894,0.0123,0.0562,0.0301,0.0081,0.7496,"WA",11,6.9,33901,6,16.2,21.8,13,8.7,24.6,1.4,9,9.2,1.9,4.9,1.4,2,0,21,0,6,"DEMOCRAT"
"2877",53003,0.0712,0.1209,0.0517,0.0401,0.0055,0.0086,0.005,0.0023,0.9037,"WA",13,6.9,27896,10,22.2,20.8,19.3,8.6,9.1,0.3,4.5,12.9,1.9,4.4,1,3,21,0,6,0,"REPUBLICAN"
"2878",53033,0.0556,0.0871,0.0405,0.0967,0.005,0.1751,0.0628,0.0076,0.5961,"WA",9.5,4.5,49298,7,12.7,20.6,9.5,6.2,39.6,4.6,27.9,1.9,3.7,10.1,1.7,1,0,21,0,6,"DEMOCRAT"
"2879",51079,0.0509,0.1036,0.0349,0.0585,0.002,0.017,0.0524,0,0.8264,"VA",6,5,32565,13.6,16.2,24.1,13.8,6,17.2,0.6,2.8,11,1.8,2.8,0.7,3,21,0,6,0,"REPUBLICAN"
"2880",53043,0.0712,0.1209,0.0517,0.0338,0.0138,0.0065,0.0074,0.0026,0.9133,"WA",12.9,4.3,27730,8.6,25.2,21.4,19.5,5.8,8.5,0.4,0.6,20.2,1.4,2,1.2,8,21,0,6,0,"REPUBLICAN"
"2881",51139,0.0676,0.1347,0.0463,0.0201,0.0011,0.0043,0.0137,0,0.9406,"VA",18.3,6.5,25021,18.6,20.5,20.4,19.7,7,5.8,0.3,0.9,11.6,2.1,4.3,0.9,6,21,0,6,0,"REPUBLICAN"
"2882",53053,0.0787,0.1242,0.0573,0.1087,0.0105,0.0621,0.0651,0.0139,0.6676,"WA",11.2,5.8,32874,8.7,13.2,23.7,13.4,9.1,32.7,2.5,12,5.9,2.8,5.4,2.1,1,0,21,0,6,"DEMOCRAT"
"2883",51540,0.0509,0.1036,0.0349,0.055,0.0022,0.0706,0.1867,7e-04,0.6574,"VA",24.6,4.1,35026,9.1,10.7,15.7,9,8.1,34.3,2.8,18,0.9,1.8,11.7,6.2,3,0,21,0,6,"DEMOCRAT"
"2884",53041,0.0853,0.1344,0.0623,0.1024,0.0056,0.0123,0.0045,0.0018,0.8339,"WA",14.4,8.2,25813,12.2,20.4,21.6,20.5,7.6,16.2,2,6.2,19.2,2.9,5.9,1.5,4,21,0,6,0,"REPUBLICAN"
"2885",51057,0.0613,0.1235,0.0424,0.036,0,0.0062,0.3927,0,0.5485,"VA",13.7,5.1,26603,17.2,21.6,20.5,13.7,11.1,45.2,0.8,2.7,12,1.9,4.5,1.5,6,8,13,3,3,"DEMOCRAT"
"2886",51117,0.0714,0.1474,0.0497,0.0296,0.0057,9e-04,0.3537,1e-04,0.6001,"VA",18.9,4.3,23943,19.4,25,18.8,20.6,9.1,39.9,0.3,1.3,23.1,1.3,9.4,3.3,7,21,0,6,0,"REPUBLICAN"
"2887",51121,0.0634,0.1316,0.0432,0.0324,0.0038,0.0662,0.0437,2e-04,0.8327,"VA",24.3,4.7,28920,7.5,11.9,15.7,10.1,5.9,16.4,0.8,15.8,11.1,1.7,5.1,9.4,3,7,14,3,3,"DEMOCRAT"
"2888",54003,0.0939,0.1443,0.0712,0.044,8e-04,0.0108,0.074,0,0.839,"WV",12.7,6.9,28736,11.2,14.1,23.8,15.2,10.5,15.8,0.7,3.4,12.9,2.4,5,0.5,2,21,0,6,0,"REPUBLICAN"
"2889",51147,0.0714,0.1474,0.0497,0.0417,0.0032,0.0083,0.3076,0,0.6145,"VA",19.9,6.4,21216,13.3,15.7,16.3,14.3,7.6,38.3,2.2,8.3,15.2,0.6,7,21.4,6,1,20,1,5,"DEMOCRAT"
"2890",51187,0.0676,0.1347,0.0463,0.0459,0.0013,0.0112,0.0423,0,0.8677,"VA",10.4,6.1,31007,13.7,15.3,22.2,14.1,8.6,12.9,0.6,3.9,1.3,1.4,5.3,2,1,21,0,6,0,"REPUBLICAN"
"2891",51131,0.0613,0.1235,0.0424,0.0878,3e-04,0.0103,0.3308,0,0.5423,"VA",19.1,3.1,26467,17.8,25.6,19.8,13.8,8.9,45.9,1.8,3,7.9,1.2,9.7,2.6,8,0,21,0,6,"DEMOCRAT"
"2892",51163,0.0678,0.1359,0.0467,0.0191,0.0038,0.0066,0.0327,0,0.9218,"VA",13.8,5.9,31594,13.5,24.9,17.9,13.7,5.3,7.4,0.3,3.2,12.3,0.6,3.2,1,6,21,0,6,0,"REPUBLICAN"
"2893",51081,0.0682,0.1444,0.0469,0.0253,5e-04,6e-04,0.587,0,0.3637,"VA",16.7,6.6,17500,24,14.8,16.3,16.7,8.7,63.2,0.2,3.3,21.9,1.8,7.8,27.6,6,0,21,0,6,"DEMOCRAT"
"2894",53005,0.0751,0.1194,0.0546,0.2169,0.0061,0.0249,0.0142,7e-04,0.7042,"WA",12.8,5.2,31580,9.9,14.1,26.8,14.1,8.9,29.1,4,11.1,9.8,3.3,4.6,0.8,2,21,0,6,0,"REPUBLICAN"
"2895",51710,0.0687,0.1528,0.0463,0.0804,0.003,0.0349,0.4051,5e-04,0.4344,"VA",19.7,8.2,28508,12.3,10.6,19.9,13.1,12.5,56.5,1.4,17.3,0.7,2.3,12.4,10.5,1,0,21,0,6,"DEMOCRAT"
"2896",51595,0.0682,0.1444,0.0469,0.068,7e-04,0.0026,0.6284,0,0.2446,"VA",29,23.3,18694,22.4,16.3,26.2,13.8,21.7,77.5,0.3,8,3.5,1.9,20,4.5,6,0,21,0,6,"DEMOCRAT"
"2897",51650,0.0611,0.1328,0.0411,0.0576,0.004,0.0242,0.4919,0.0012,0.3817,"VA",15.8,7.2,28384,8.8,14.5,21.3,15.1,11.4,61.4,0.9,12,1.2,2.2,8.8,3.4,1,0,21,0,6,"DEMOCRAT"
"2898",54001,0.1021,0.1598,0.0783,0.0093,0.0029,0.0077,0.0088,0,0.9547,"WV",23,8,22237,14.3,19,20.1,17.6,7.4,4.4,0.4,2.8,16.3,1,10.5,3.4,6,21,0,6,0,"REPUBLICAN"
"2899",51181,0.0682,0.1444,0.0469,0.0063,5e-04,0.0017,0.4441,0,0.5261,"VA",12.7,7.2,28688,13.6,20.7,17.7,16.6,7.5,47.6,0,1.4,14.1,1.8,7,0,8,0,21,0,6,"DEMOCRAT"
"2900",51053,0.0682,0.1444,0.0469,0.0348,0,0.0088,0.3182,7e-04,0.6185,"VA",12.8,7,27106,16.4,16.6,20.5,15.1,7.7,38.2,0.8,1.6,14.1,1,4.4,2.6,1,21,0,6,0,"REPUBLICAN"
"2901",51550,0.0613,0.1272,0.0419,0.0618,0.0015,0.0306,0.2931,6e-04,0.5743,"VA",9,5.1,33844,7.8,12.5,24.3,10.8,10.5,42.1,0.9,7.6,2.3,1.4,3.9,2.6,1,8,13,3,3,"DEMOCRAT"
"2902",51065,0.0611,0.1213,0.0423,0.0352,0.0015,0.0072,0.1421,0.0011,0.7817,"VA",4.9,5.2,39900,9,19,20.2,12.9,6,21.5,0.5,0.1,7.3,0.4,2.8,4.7,3,15,6,5,1,"DEMOCRAT"
"2903",51179,0.0576,0.1174,0.0395,0.1295,0.0031,0.0322,0.1721,8e-04,0.6157,"VA",4.5,4,40850,6.3,9.8,26.4,8.6,9.7,37.4,1.9,5.7,2.7,1,2,2.4,1,15,6,5,1,"DEMOCRAT"
"2904",51660,0.0637,0.1317,0.0441,0.1974,0,0.0382,0.0648,0,0.6614,"VA",28.2,4.5,21793,15.9,8.8,16.5,8.9,11,33.4,7.8,20.5,1.5,3.7,9.1,13.9,3,3,18,2,4,"DEMOCRAT"
"2905",51133,0.0613,0.1235,0.0424,0.0087,0.0016,0.0013,0.2733,0,0.6972,"VA",13.9,6.4,34006,9.4,36,15.1,14.6,7,30.2,0,1.4,8.8,1,3.6,0,9,15,6,5,1,"DEMOCRAT"
"2906",51510,0.0435,0.0889,0.0288,0.1669,9e-04,0.0578,0.2115,3e-04,0.5193,"VA",10.6,3.3,59239,7.5,10.8,18.3,7,6,48.2,5.8,52,0,4.4,9.2,1,1,0,21,0,6,"DEMOCRAT"
"2907",53059,0.0853,0.1344,0.0623,0.0634,0.0181,0.0111,0.0049,0.0012,0.877,"WA",13.5,4.8,30217,8.6,19.2,19.3,13.5,6.9,12.1,0.5,1.8,19.4,2.8,5.5,0.5,1,18,3,5,1,"REPUBLICAN"
"2908",51119,0.0613,0.1235,0.0424,0.0125,0.0046,8e-04,0.1391,0.0029,0.7755,"VA",8.4,4.4,29707,14,30.9,15.9,15.5,4.6,22.6,0,0.2,9.8,1.5,6.1,3.7,8,21,0,6,0,"REPUBLICAN"
"2909",51700,0.0685,0.1492,0.0456,0.0898,0.0019,0.0316,0.3996,0.0018,0.4292,"VA",15.5,6.7,26993,9.9,12.4,23.2,15.6,12.5,56.6,1.7,17.7,2.7,2.8,10.6,5,1,0,21,0,6,"DEMOCRAT"
"2910",51191,0.0717,0.1436,0.0495,0.0152,3e-04,0.0056,0.0129,2e-04,0.9533,"VA",15,5.9,26085,15,21.6,18.7,20.6,6.2,4.7,0.2,2.3,16.5,0.7,4.8,3.2,2,21,0,6,0,"REPUBLICAN"
"2911",51740,0.0651,0.1402,0.0436,0.0446,0.0037,0.0137,0.5224,0.0028,0.3766,"VA",17.2,9.2,25179,12.5,14.2,23.5,14.6,12.5,62,0.7,8.8,1,1.7,11.3,3.7,1,0,21,0,6,"DEMOCRAT"
"2912",51071,0.0634,0.1316,0.0432,0.0175,0,0.0013,0.0215,0.0017,0.9493,"VA",11.3,4.6,26459,11.8,21,20.8,16.8,10.3,5,0.4,2.1,14.4,0.7,5.3,0.8,3,21,0,6,0,"REPUBLICAN"
"2913",51087,0.0516,0.1072,0.0346,0.0565,0.0015,0.0828,0.2945,4e-04,0.5308,"VA",10,5.3,37999,8.5,14.6,23.1,11,9,46.3,2.5,13.6,0.5,1.4,5.6,0.8,1,3,18,2,4,"DEMOCRAT"
"2914",54005,0.1032,0.1576,0.0796,0.004,4e-04,0.0012,0.0097,0,0.9764,"WV",24.3,9.4,21394,20.3,18.3,21.9,28.5,7.7,2.3,0.1,1.7,35.2,1.5,11.6,0.6,3,15,6,3,3,"REPUBLICAN"
"2915",51145,0.0581,0.114,0.0399,0.0219,0.0015,0.0025,0.1005,0.0016,0.8573,"VA",5.3,2.4,35641,9.8,17.4,18.2,11.3,4.5,14.8,0.2,0.1,2.4,0.6,1.4,9.4,1,21,0,6,0,"REPUBLICAN"
"2916",51177,0.0617,0.1231,0.0421,0.0976,0.0025,0.023,0.1567,0.0011,0.681,"VA",8,5.3,35794,9.8,13.2,25.2,11.7,8.1,31.2,1.9,6.6,4.4,2.1,3.3,0.3,1,15,6,5,1,"DEMOCRAT"
"2917",53021,0.0801,0.128,0.0588,0.5309,0.0032,0.0203,0.0184,0.0015,0.4037,"WA",15.7,5.6,23373,25.2,8.7,33,11.2,14.7,59.3,14.5,6.6,10.7,10,3.8,2.5,2,21,0,6,0,"REPUBLICAN"
"2918",51520,0.0717,0.1436,0.0495,0.0231,0,0.0022,0.057,0,0.8815,"VA",22.7,5.9,22900,16.3,20.1,20.5,24.2,11.8,12.7,0.2,9.8,2.1,0.9,11.2,2.3,2,21,0,6,0,"REPUBLICAN"
"2919",51077,0.0717,0.1436,0.0495,0.0345,0.0017,0.0035,0.055,0,0.8968,"VA",20.6,6.5,20930,17.9,23.3,17.2,19.2,5.8,10.1,0.6,0.9,20.3,1,6.3,5.9,9,21,0,6,0,"REPUBLICAN"
"2920",51167,0.0804,0.1596,0.0556,0.0117,0.0024,0,0.0101,0,0.9671,"VA",19.5,6.8,21754,20.7,20,19.2,24.6,5.5,3.2,0,0.5,26.8,0.4,6.1,1.8,7,20,1,5,1,"REPUBLICAN"
"2921",53073,0.0748,0.1179,0.0536,0.0942,0.0262,0.041,0.0093,0.0027,0.7892,"WA",15,6.3,30586,7.7,16.4,19.8,13.2,6.6,20.7,1.8,13.6,6.8,2.7,7.2,2.5,3,1,20,1,5,"DEMOCRAT"
"2922",51157,0.0612,0.1195,0.0417,0.0389,0.0119,0.0052,0.0454,0,0.8844,"VA",8.9,3.9,37733,11,25.6,17.9,15.3,5.2,10.9,0.5,0.1,1.4,1.3,3,0.2,1,21,0,6,0,"REPUBLICAN"
"2923",51670,0.0682,0.1444,0.0469,0.0793,0.0014,0.0137,0.4221,0,0.4646,"VA",21,8.3,22038,18.5,15.6,25.7,19.7,15,52.3,1.8,10.3,0.7,4.3,8.6,1,1,3,18,2,4,"DEMOCRAT"
"2924",53011,0.0763,0.1185,0.0556,0.0962,0.0049,0.0451,0.0166,0.0077,0.7849,"WA",9.3,5.4,34163,7.7,14.6,24.6,12.2,7.8,21.1,2.5,10.7,4.5,3,4.5,0.9,1,3,18,2,4,"DEMOCRAT"
"2925",53001,0.0712,0.1209,0.0517,0.6358,0.0037,0.007,0.0042,0.0021,0.3382,"WA",25.2,6.3,19152,35.4,10.8,35.2,11.3,14.1,65.5,17.3,4.6,20.7,12.9,6,1.4,6,21,0,6,0,"REPUBLICAN"
"2926",53045,0.0821,0.128,0.0599,0.0998,0.0184,0.0117,0.0103,0.0042,0.8053,"WA",15,7.5,27253,12.6,22.1,19.5,20.7,7.5,19.1,2.6,1.4,18.6,3,3.6,1.8,4,11,10,2,4,"REPUBLICAN"
"2927",51089,0.0672,0.1388,0.0461,0.055,6e-04,0.0063,0.2221,0,0.6984,"VA",20.3,8.3,21501,21.2,23.1,19.6,20.8,7.6,29.8,0.8,3.3,20.5,2.6,7.6,1.4,4,21,0,6,0,"REPUBLICAN"
"2928",54007,0.1072,0.171,0.0822,0.0022,0.0034,0,0.0075,0.0013,0.9684,"WV",21.8,13.9,21596,19.5,21.4,20,19.5,5.1,3,0.1,1,22.5,1.7,9.4,2.5,8,15,6,3,3,"REPUBLICAN"
"2929",51159,0.0613,0.1235,0.0424,0.0713,0.0023,0.0034,0.2652,0,0.6056,"VA",14.2,1.9,22105,17.6,20.8,16.9,12.5,4,39.2,1.8,5.4,13.4,1.7,7.7,18.9,9,21,0,6,0,"REPUBLICAN"
"2930",51195,0.0804,0.1596,0.0556,0.0124,0.0011,0.0041,0.0529,5e-04,0.9146,"VA",22,9.2,21828,25.2,16.9,19.9,26.9,9.5,8.4,0.2,3.1,27.7,1.2,10.1,7.8,7,21,0,6,0,"REPUBLICAN"
"2931",51085,0.0581,0.114,0.0399,0.0298,0.0028,0.0154,0.0893,4e-04,0.8382,"VA",5.6,3,39604,6.9,16.6,22.4,9.8,5.6,15.9,0.5,4.8,1.9,0.5,2.5,1.7,1,21,0,6,0,"REPUBLICAN"
"2932",53039,0.0853,0.1344,0.0623,0.1199,0.0243,0.0062,0.0073,0,0.8216,"WA",15,6.2,26128,12.2,22.7,19.7,18.6,5,17.8,3.2,2.5,14.8,4.9,4.1,1.2,6,18,3,5,1,"REPUBLICAN"
"2933",51153,0.0506,0.1004,0.0345,0.2349,0.0029,0.0827,0.2034,9e-04,0.4295,"VA",6.8,4.7,39262,11.5,9.2,27.6,7.6,8.8,56.3,6,13.3,1.1,3.3,2.5,0.9,1,3,18,2,4,"DEMOCRAT"
"2934",51083,0.0714,0.1474,0.0497,0.0207,0.0026,0.008,0.3456,0,0.5973,"VA",15.1,4.2,22716,18.1,22.9,20.6,18.2,7.5,40.3,0.5,1.7,17.9,1.5,7.7,2.2,6,21,0,6,0,"REPUBLICAN"
"2935",51197,0.0717,0.1436,0.0495,0.0125,0.0022,0.0045,0.029,0,0.938,"VA",15.6,6.6,26513,14,20.4,20,18.8,7.6,6.1,0.1,2.2,20.8,1.1,7.3,0.8,6,21,0,6,0,"REPUBLICAN"
"2936",51183,0.0682,0.1444,0.0469,0.0302,0,0.0128,0.5492,0,0.3832,"VA",17.5,8.7,18363,24.1,16.9,15.3,17.9,12.1,61.8,0.7,1.9,24.6,1.4,8.2,31.6,1,0,21,0,6,"DEMOCRAT"
"2937",51685,0.0569,0.1118,0.0383,0.3973,0,0.1109,0.1278,0,0.3309,"VA",9.7,6.3,31420,19.8,8.1,25.5,9.8,11.7,65.4,9.4,20.5,0,3.3,4.1,0,1,3,18,2,4,"DEMOCRAT"
"2938",53007,0.0753,0.1215,0.0548,0.2794,0.0081,0.0076,0.0055,4e-04,0.6797,"WA",11.6,5.3,29204,16.7,18.2,23.9,14,7.7,31.9,6.9,10,9.2,3.2,5.6,1.7,3,21,0,6,0,"REPUBLICAN"
"2939",53029,0.0717,0.1143,0.0516,0.0774,0.0088,0.0488,0.0304,0.0038,0.7916,"WA",8.6,6.1,35364,4.7,23.4,18.5,15.4,5.9,20.5,0.7,3.4,7.9,1.3,3.7,2.6,4,3,18,2,4,"DEMOCRAT"
"2940",56033,0.205,0.2671,0.1472,0.0422,0.0179,0.0067,0.0022,0,0.9168,"WY",6.2,2.7,34059,4.8,19.6,21.8,13.1,6.4,8.2,0.3,5.2,8.1,1.1,4.4,3.3,7,21,0,6,0,"REPUBLICAN"
"2941",55101,0.1603,0.2158,0.0964,0.1311,0.0039,0.0128,0.1105,5e-04,0.7195,"WI",12.1,4.8,30386,10,15.6,23.5,13,11.4,27.6,1.4,9.9,1.3,1.3,7,2.7,3,14,7,4,2,"REPUBLICAN"
"2942",54011,0.1027,0.1604,0.0789,0.014,0.0018,0.013,0.0486,2e-04,0.8985,"WV",22.5,5.4,24506,12,17.8,19.8,18.8,8.5,10.1,0.3,10.7,8.1,0.8,12.1,4.2,2,21,0,6,0,"REPUBLICAN"
"2943",51580,0.0574,0.1126,0.0394,0.0238,0,0.0116,0.1249,0.002,0.8099,"VA",15.2,4.9,24955,13.7,21.5,19.2,17.8,8.5,18.8,0,0.8,4.5,3.5,7.9,1.7,6,11,10,2,4,"REPUBLICAN"
"2944",51067,0.0574,0.1126,0.0394,0.0279,0.0026,0.0053,0.0745,0,0.872,"VA",16.4,5,28866,13,22.3,19.3,15.1,6.7,13,0.6,2.6,17.5,1.5,4.6,2.8,2,21,0,6,0,"REPUBLICAN"
"2945",51135,0.0714,0.1474,0.0497,0.0441,8e-04,0.003,0.4008,0.0019,0.5432,"VA",20.2,3.7,23109,21.8,18.5,19.5,19.5,11.7,45.5,1.1,3.4,14.3,3.9,6.9,12.4,6,21,0,6,0,"REPUBLICAN"
"2946",53065,0.0894,0.1416,0.0654,0.0371,0.0482,0.0065,0.0041,0.0011,0.866,"WA",15.6,6.7,25197,9.5,21.9,21.9,19.3,5.8,13.3,0.4,2.6,19.6,2.2,4.4,0.7,2,21,0,6,0,"REPUBLICAN"
